생산일,코드,항로명,선박명,선박종류,예측일자,시간,운항시간,운항시간점수,선박톤수,선박톤수점수,최소파고,평균파고,최대파고,파고점수,최소풍속,평균풍속,최대풍속,풍속점수,총점수,예보지수
20210710,SK5,완도-제주,한일블루나래,쾌속카페리,20210712,PM,1.7,3,1605,4,0.4,0.5,0.5,4,4.4,6.8,9.5,2,1.50,나쁨
20210710,SK5,완도-제주,실버클라우드,카페리,20210712,AM,2.7,2,20263,5,0.5,0.5,0.5,4,7.1,8.4,9.2,2,1.50,나쁨
20210710,SK5,완도-제주,실버클라우드,카페리,20210712,PM,2.7,2,20263,5,0.4,0.5,0.5,4,4.4,6.8,9.5,2,1.50,나쁨
20210710,SK16,완도-청산,퀸청산,고속선,20210712,AM,0.8,4,997,3,0.4,0.4,0.4,5,4.3,5.0,5.6,3,4.10,좋음
20210710,SK16,완도-청산,퀸청산,고속선,20210712,PM,0.8,4,997,3,0.3,0.3,0.4,5,4.5,5.2,5.7,3,4.10,좋음
20210710,SK16,완도-청산,청산아일랜드,고속선,20210712,AM,0.8,4,498,2,0.4,0.4,0.4,5,4.3,5.0,5.6,3,3.97,좋음
20210710,SK16,완도-청산,청산아일랜드,고속선,20210712,PM,0.8,4,498,2,0.3,0.3,0.4,5,4.5,5.2,5.7,3,3.97,좋음
20210710,SK6,녹동-제주,아리온제주,카페리,20210712,AM,3.8,1,6266,5,0.4,0.4,0.4,5,7.1,8.4,9.2,2,1.50,나쁨
20210710,SK6,녹동-제주,아리온제주,카페리,20210712,PM,3.8,1,6266,5,0.3,0.4,0.4,5,5.3,6.8,9.5,2,1.50,나쁨
20210710,SK22,여수-제주,한일골드스텔라,카페리,20210712,AM,5.0,1,15195,5,0.6,0.7,0.7,4,3.8,6.0,7.5,3,3.30,보통
20210710,SK22,여수-제주,한일골드스텔라,카페리,20210712,PM,5.0,1,15195,5,0.6,0.6,0.6,4,3.9,5.9,8.2,3,3.30,보통
20210710,SK17,통영-소매물,한솔1,고속선,20210712,AM,1.7,3,128,2,0.7,0.8,0.8,4,5.0,5.5,6.0,3,3.33,보통
20210710,SK17,통영-소매물,한솔1,고속선,20210712,PM,1.7,3,128,2,0.6,0.7,0.7,4,5.7,6.1,6.4,3,3.33,보통
20210710,SK17,통영-소매물,한솔2,고속선,20210712,AM,1.7,3,109,2,0.7,0.8,0.8,4,5.0,5.5,6.0,3,3.33,보통
20210710,SK17,통영-소매물,한솔2,고속선,20210712,PM,1.7,3,109,2,0.6,0.7,0.7,4,5.7,6.1,6.4,3,3.33,보통
20210710,SK10,부산-제주,뉴스타,일반카페리,20210712,AM,12.0,1,9997,5,0.9,0.9,0.9,4,6.4,7.5,8.4,3,3.30,보통
20210710,SK10,부산-제주,뉴스타,일반카페리,20210712,PM,12.0,1,9997,5,0.7,0.8,0.9,4,7.4,8.0,9.0,3,3.30,보통
20210710,SK11,부산-대마,오션플라워,초쾌속선,20210712,AM,1.2,4,445,2,0.8,0.9,0.9,4,6.2,7.0,8.5,3,3.53,좋음
20210710,SK11,부산-대마,오션플라워,초쾌속선,20210712,PM,1.2,4,445,2,0.8,0.8,0.8,4,7.3,8.0,8.4,3,3.53,좋음
20210710,SK11,부산-대마,니나,초쾌속선,20210712,AM,1.5,3,364,2,0.8,0.9,0.9,4,6.2,7.0,8.5,3,3.33,보통
20210710,SK11,부산-대마,니나,초쾌속선,20210712,PM,1.5,3,364,2,0.8,0.8,0.8,4,7.3,8.0,8.4,3,3.33,보통
20210710,SK11,부산-대마,비틀(대마),초쾌속선,20210712,AM,1.5,3,164,2,0.8,0.9,0.9,4,6.2,7.0,8.5,3,3.33,보통
20210710,SK11,부산-대마,비틀(대마),초쾌속선,20210712,PM,1.5,3,164,2,0.8,0.8,0.8,4,7.3,8.0,8.4,3,3.33,보통
20210710,SK12,부산-후쿠오카,뉴카멜리아,카페리,20210712,AM,9.0,1,19961,5,0.9,0.9,1.0,3,5.9,6.3,7.3,3,2.85,보통
20210710,SK12,부산-후쿠오카,뉴카멜리아,카페리,20210712,PM,9.0,1,19961,5,0.8,0.8,0.9,4,7.1,7.4,7.7,3,3.30,보통
20210710,SK12,부산-후쿠오카,코비(후쿠오카),초쾌속선,20210712,AM,3.5,1,162,2,0.9,0.9,1.0,3,5.9,6.3,7.3,3,2.48,나쁨
20210710,SK12,부산-후쿠오카,코비(후쿠오카),초쾌속선,20210712,PM,3.5,1,162,2,0.8,0.8,0.9,4,7.1,7.4,7.7,3,2.93,보통
20210710,SK12,부산-후쿠오카,비틀(후쿠오카),초쾌속선,20210712,AM,3.5,1,164,2,0.9,0.9,1.0,3,5.9,6.3,7.3,3,2.48,나쁨
20210710,SK12,부산-후쿠오카,비틀(후쿠오카),초쾌속선,20210712,PM,3.5,1,164,2,0.8,0.8,0.9,4,7.1,7.4,7.7,3,2.93,보통
20210710,SK13,부산-오사카,팬스타,카페리,20210712,AM,19.0,1,21688,5,0.9,0.9,1.0,3,6.2,7.1,8.4,3,2.85,보통
20210710,SK13,부산-오사카,팬스타,카페리,20210712,PM,19.0,1,21688,5,0.8,0.8,0.9,4,7.2,7.9,8.2,3,3.30,보통
20210710,SK7,포항-울릉,엘도라도,초쾌속선,20210712,AM,3.2,1,668,3,0.6,0.6,0.6,4,3.1,3.6,4.9,4,3.28,보통
20210710,SK7,포항-울릉,엘도라도,초쾌속선,20210712,PM,3.2,1,668,3,0.5,0.6,0.6,4,4.0,4.4,5.3,3,3.05,보통
20210710,SK7,포항-울릉,썬라이즈,초쾌속선,20210712,AM,3.2,1,388,2,0.6,0.6,0.6,4,3.1,3.6,4.9,4,3.15,보통
20210710,SK7,포항-울릉,썬라이즈,초쾌속선,20210712,PM,3.2,1,388,2,0.5,0.6,0.6,4,4.0,4.4,5.3,3,2.93,보통
20210710,SK23,후포-울릉,씨플라워,초쾌속선,20210712,AM,2.5,2,388,2,0.6,0.6,0.6,4,1.7,2.4,3.8,4,3.35,보통
20210710,SK23,후포-울릉,씨플라워,초쾌속선,20210712,PM,2.5,2,388,2,0.5,0.6,0.6,4,2.2,2.9,4.2,4,3.35,보통
20210710,SK8,강릉-울릉,씨스타11,초쾌속선,20210712,AM,3.0,1,420,2,0.5,0.5,0.5,4,4.0,4.1,4.8,4,3.15,보통
20210710,SK8,강릉-울릉,씨스타11,초쾌속선,20210712,PM,3.0,1,420,2,0.5,0.5,0.5,4,5.5,6.5,7.4,3,2.93,보통
20210710,SK8,강릉-울릉,씨스타5,초쾌속선,20210712,AM,3.0,1,388,2,0.5,0.5,0.5,4,4.0,4.1,4.8,4,3.15,보통
20210710,SK8,강릉-울릉,씨스타5,초쾌속선,20210712,PM,3.0,1,388,2,0.5,0.5,0.5,4,5.5,6.5,7.4,3,2.93,보통
20210710,SK9,묵호-울릉,씨스타1,초쾌속선,20210712,AM,2.7,2,388,2,0.5,0.5,0.5,4,3.2,3.8,5.1,3,3.12,보통
20210710,SK9,묵호-울릉,씨스타1,초쾌속선,20210712,PM,2.7,2,388,2,0.5,0.5,0.5,4,3.1,5.3,7.0,3,3.12,보통
20210710,SK9,묵호-울릉,씨스타3,쾌속카페리,20210712,AM,2.7,2,550,3,0.5,0.5,0.5,4,3.2,3.8,5.1,3,3.25,보통
20210710,SK9,묵호-울릉,씨스타3,쾌속카페리,20210712,PM,2.7,2,550,3,0.5,0.5,0.5,4,3.1,5.3,7.0,3,3.25,보통
