생산일,코드,권역,지역,예측일자,어종,어종타입,물때,물때점수,최소파고,평균파고,최대파고,파고점수,최소수온,평균수온,최대수온,수온점수,최저기온,평균기온,최대기온,기온점수,최소풍속,평균풍속,최대풍속,풍속점수,특보,특보점수,총점수,예보지수
20210826,SF56,제주도,김녕,20210828,벵에돔,OP,13,3,0.4,0.5,0.6,3,27.6,28.1,28.4,1,26.6,26.8,27.1,5,1.0,2.1,3.8,4,-,5,2.92,나쁨
20210826,SF57,제주도,김녕,20210828,농어,SB,13,2,0.4,0.5,0.6,3,27.6,28.1,28.4,1,26.6,26.8,27.1,5,1.0,2.1,3.8,4,-,5,2.76,나쁨
20210826,SF58,제주도,김녕,20210828,돌돔,RB,13,4,0.4,0.5,0.6,3,27.6,28.1,28.4,2,26.6,26.8,27.1,5,1.0,2.1,3.8,4,-,5,3.28,보통
20210826,SF59,제주도,김녕,20210828,참돔,RP,13,2,0.4,0.5,0.6,3,27.6,28.1,28.4,1,26.6,26.8,27.1,5,1.0,2.1,3.8,4,-,5,2.76,나쁨
20210826,SF49,황해중부,모항항,20210828,우럭,RF,13,4,0.4,0.4,0.5,4,23.2,23.6,24.1,3,23.1,23.7,24.4,4,3.2,3.3,3.5,4,-,5,3.8,보통
20210826,SF50,황해중부,모항항,20210828,감성돔,BP,13,3,0.4,0.4,0.5,4,23.2,23.6,24.1,2,23.1,23.7,24.4,4,3.2,3.3,3.5,4,-,5,3.44,보통
20210826,SF51,황해중부,방포항,20210828,우럭,RF,13,4,0.2,0.3,0.3,4,25.6,25.9,26.1,2,23.3,23.7,24.3,4,1.1,2.8,4.0,4,-,5,3.6,보통
20210826,SF74,남해동부,부산남부,20210828,우럭,RF,13,4,0.5,0.5,0.6,3,21.0,21.3,21.6,4,26.3,26.8,27.4,5,3.9,5.6,6.4,3,-,5,3.44,보통
20210826,SF75,남해동부,부산남부,20210828,감성돔,BP,13,3,0.5,0.5,0.6,3,21.0,21.3,21.6,3,26.3,26.8,27.4,5,3.9,5.6,6.4,3,-,5,3.08,보통
20210826,SF76,남해동부,부산남부,20210828,돌돔,RB,13,4,0.5,0.5,0.6,3,21.0,21.3,21.6,4,26.3,26.8,27.4,5,3.9,5.6,6.4,3,-,5,3.44,보통
20210826,SF77,남해동부,부산남부,20210828,참돔,RP,13,2,0.5,0.5,0.6,3,21.0,21.3,21.6,4,26.3,26.8,27.4,5,3.9,5.6,6.4,3,-,5,3.12,보통
20210826,SF78,남해동부,부산남부,20210828,벵에돔,OP,13,3,0.5,0.5,0.6,3,21.0,21.3,21.6,4,26.3,26.8,27.4,5,3.9,5.6,6.4,3,-,5,3.28,보통
20210826,SF79,남해동부,부산남부,20210828,농어,SB,13,2,0.5,0.5,0.6,3,21.0,21.3,21.6,4,26.3,26.8,27.4,5,3.9,5.6,6.4,3,-,5,3.12,보통
20210826,SF67,남해동부,부산동부,20210828,우럭,RF,13,4,0.7,0.7,0.7999999999999999,3,18.3,18.7,19.2,5,25.5,25.9,26.1,5,7.3,7.8,8.4,3,-,5,3.64,보통
20210826,SF68,남해동부,부산동부,20210828,감성돔,BP,13,3,0.7,0.7,0.7999999999999999,3,18.3,18.7,19.2,5,25.5,25.9,26.1,5,7.3,7.8,8.4,3,-,5,3.48,보통
20210826,SF69,남해동부,부산동부,20210828,참돔,RP,13,2,0.7,0.7,0.7999999999999999,3,18.3,18.7,19.2,5,25.5,25.9,26.1,5,7.3,7.8,8.4,3,-,5,3.32,보통
20210826,SF70,남해동부,부산동부,20210828,벵에돔,OP,13,3,0.7,0.7,0.7999999999999999,3,18.3,18.7,19.2,5,25.5,25.9,26.1,5,7.3,7.8,8.4,3,-,5,3.48,보통
20210826,SF71,남해동부,부산동부,20210828,농어,SB,13,2,0.7,0.7,0.7999999999999999,3,18.3,18.7,19.2,4,25.5,25.9,26.1,5,7.3,7.8,8.4,3,-,5,3.12,보통
20210826,SF60,남해동부,부산서부,20210828,우럭,RF,13,4,0.7,0.7,0.7999999999999999,3,15.8,16.1,16.4,5,25.5,26.3,26.9,5,1.7,4.2,6.0,3,-,5,3.64,보통
20210826,SF61,남해동부,부산서부,20210828,감성돔,BP,13,3,0.7,0.7,0.7999999999999999,3,15.8,16.1,16.4,4,25.5,26.3,26.9,5,1.7,4.2,6.0,3,-,5,3.28,보통
20210826,SF62,남해동부,부산서부,20210828,돌돔,RB,13,4,0.7,0.7,0.7999999999999999,3,15.8,16.1,16.4,2,25.5,26.3,26.9,5,1.7,4.2,6.0,3,-,5,3.04,보통
20210826,SF63,남해동부,부산서부,20210828,참돔,RP,13,2,0.7,0.7,0.7999999999999999,3,15.8,16.1,16.4,4,25.5,26.3,26.9,5,1.7,4.2,6.0,3,-,5,3.12,보통
20210826,SF64,남해동부,부산서부,20210828,벵에돔,OP,13,3,0.7,0.7,0.7999999999999999,3,15.8,16.1,16.4,4,25.5,26.3,26.9,5,1.7,4.2,6.0,3,-,5,3.28,보통
20210826,SF65,남해동부,부산서부,20210828,농어,SB,13,2,0.7,0.7,0.7999999999999999,3,15.8,16.1,16.4,2,25.5,26.3,26.9,5,1.7,4.2,6.0,3,-,5,2.72,나쁨
20210826,SF1,황해남부,상왕등도,20210828,감성돔,BP,13,3,0.4,0.5,0.5,4,25.83,25.939999999999998,26.0,1,23.0,24.3,25.1,5,4.3,5.1,6.5,3,-,5,3.04,보통
20210826,SF29,황해남부,상태도,20210828,농어,SB,13,2,0.8,0.8,0.9,3,22.2,22.6,22.9,4,23.3,24.5,25.3,5,4.6,5.6,8.1,3,-,5,3.12,보통
20210826,SF31,황해남부,상태도,20210828,참돔,RP,13,2,0.8,0.8,0.9,3,22.2,22.6,22.9,4,23.3,24.5,25.3,5,4.6,5.6,8.1,3,-,5,3.12,보통
20210826,SF32,황해남부,상태도,20210828,돌돔,RB,13,4,0.8,0.8,0.9,3,22.2,22.6,22.9,4,23.3,24.5,25.3,5,4.6,5.6,8.1,3,-,5,3.44,보통
20210826,SF33,황해남부,상태도,20210828,우럭,RF,13,4,0.8,0.8,0.9,3,22.2,22.6,22.9,3,23.3,24.5,25.3,5,4.6,5.6,8.1,3,-,5,3.24,보통
20210826,SF34,황해남부,상태도,20210828,감성돔,BP,13,3,0.8,0.8,0.9,3,22.2,22.6,22.9,3,23.3,24.5,25.3,5,4.6,5.6,8.1,3,-,5,3.08,보통
20210826,SF7,제주도,서귀포,20210828,벵에돔,OP,13,3,0.8,0.9,1.0,3,21.9,22.1,22.3,4,26.0,26.2,26.3,5,6.8,7.8,8.7,3,-,5,3.28,보통
20210826,SF10,제주도,성산포,20210828,돌돔,RB,13,4,0.7,0.8,0.8,3,26.1,26.6,26.9,4,26.1,26.9,27.3,5,7.0,8.5,10.2,2,-,5,2.6,나쁨
20210826,SF15,황해남부,신시도,20210828,우럭,RF,13,4,0.2,0.2,0.30000000000000004,5,25.3,25.8,26.0,2,22.9,24.6,25.1,5,3.6,5.3,6.9,3,-,5,3.76,보통
20210826,SF16,남해서부,신지도,20210828,우럭,RF,13,4,0.6,0.6,0.8,3,24.2,25.1,25.3,2,25.5,26.0,26.4,5,3.3,5.3,6.9,3,-,5,3.04,보통
20210826,SF54,동해중부,아야진항,20210828,우럭,RF,13,4,0.1,0.1,0.2,5,21.5,23.2,24.3,3,25.2,25.9,26.3,5,0.4,4.2,8.9,3,-,5,3.96,보통
20210826,SF55,동해중부,아야진항,20210828,감성돔,BP,13,3,0.1,0.1,0.2,5,21.5,23.2,24.3,2,25.2,25.9,26.3,5,0.4,4.2,8.9,3,-,5,3.6,보통
20210826,SF24,황해중부,어청도,20210828,농어,SB,13,2,0.4,0.4,0.5,4,25.8,26.1,26.4,2,23.3,24.0,24.5,5,1.1,2.7,4.2,4,-,5,3.32,보통
20210826,SF25,황해중부,어청도,20210828,참돔,RP,13,2,0.4,0.4,0.5,4,25.8,26.1,26.4,2,23.3,24.0,24.5,5,1.1,2.7,4.2,4,-,5,3.32,보통
20210826,SF26,황해중부,어청도,20210828,돌돔,RB,13,4,0.4,0.4,0.5,4,25.8,26.1,26.4,4,23.3,24.0,24.5,5,1.1,2.7,4.2,4,-,5,4.04,좋음
20210826,SF27,황해중부,어청도,20210828,우럭,RF,13,4,0.4,0.4,0.5,4,25.8,26.1,26.4,2,23.3,24.0,24.5,5,1.1,2.7,4.2,4,-,5,3.64,보통
20210826,SF28,황해중부,어청도,20210828,감성돔,BP,13,3,0.4,0.4,0.5,4,25.8,26.1,26.4,1,23.3,24.0,24.5,5,1.1,2.7,4.2,4,-,5,3.28,보통
20210826,SF4,남해서부,연도,20210828,감성돔,BP,13,3,0.8,0.9,1.0,3,26.2,26.4,26.5,1,26.2,26.2,26.3,5,6.8,7.1,7.2,3,-,5,2.68,나쁨
20210826,SF47,황해중부,영흥도,20210828,우럭,RF,13,4,0.3,0.4,0.5,4,25.1,25.9,26.5,2,22.8,23.6,24.0,4,4.3,4.9,5.3,3,-,5,3.36,보통
20210826,SF48,황해중부,영흥도,20210828,농어,SB,13,2,0.3,0.4,0.5,4,25.1,25.9,26.5,3,22.8,23.6,24.0,4,4.3,4.9,5.3,3,-,5,3.24,보통
20210826,SF52,동해중부,외옹치항,20210828,우럭,RF,13,4,0.1,0.1,0.2,5,24.0,24.8,25.4,3,25.0,25.5,26.1,5,0.6,2.6,6.9,3,-,5,3.96,보통
20210826,SF53,동해중부,외옹치항,20210828,감성돔,BP,13,3,0.1,0.1,0.2,5,24.0,24.8,25.4,2,25.0,25.5,26.1,5,0.6,2.6,6.9,3,-,5,3.6,보통
20210826,SF8,남해동부,욕지도,20210828,벵에돔,OP,13,3,0.9,1.0,1.1,2,26.1,26.3,26.6,1,26.2,26.3,26.4,5,7.6,8.2,8.7,3,-,5,2.4,나쁨
20210826,SF5,동해남부,울산,20210828,감성돔,BP,13,3,0.3,0.3,0.4,4,21.2,21.9,22.3,3,23.7,24.8,26.3,5,1.7,4.1,8.5,3,-,5,3.44,보통
20210826,SF6,동해남부,울진후정,20210828,감성돔,BP,13,3,0.5,0.6,0.7,3,24.41,24.7075,24.96,2,23.8,24.7,25.3,5,1.9,5.8,7.3,3,-,5,2.88,나쁨
20210826,SF3,남해서부,추자도,20210828,감성돔,BP,13,3,0.4,0.4,0.5,4,23.5,23.839999999999996,24.13,2,25.8,25.9,26.0,5,6.2,7.8,8.7,3,-,5,3.24,보통
20210826,SF40,동해남부,포항,20210828,농어,SB,13,2,0.1,0.1,0.2,5,21.8,22.7,23.4,4,23.6,24.8,25.9,5,1.1,3.7,5.9,3,-,5,3.84,보통
20210826,SF42,동해남부,포항,20210828,감성돔,BP,13,3,0.1,0.1,0.2,5,21.8,22.7,23.4,3,23.6,24.8,25.9,5,1.1,3.7,5.9,3,-,5,3.8,보통
20210826,SF43,동해남부,포항,20210828,벵에돔,OP,13,3,0.1,0.1,0.2,5,21.8,22.7,23.4,4,23.6,24.8,25.9,5,1.1,3.7,5.9,3,-,5,4.0,좋음
20210826,SF9,황해남부,하조도,20210828,돌돔,RB,13,4,0.9,0.9,1.0,3,22.8,25.0,26.4,5,23.3,24.6,25.4,5,0.9,3.1,6.4,3,-,5,3.64,보통
20210826,SF44,동해남부,후포,20210828,벵에돔,OP,13,3,0.1,0.2,0.2,5,22.9,23.9,24.3,3,24.1,24.9,25.2,5,3.6,6.2,7.7,3,-,5,3.8,보통
20210826,SF45,동해남부,후포,20210828,감성돔,BP,13,3,0.1,0.2,0.2,5,22.9,23.9,24.3,2,24.1,24.9,25.2,5,3.6,6.2,7.7,3,-,5,3.6,보통
20210826,SF46,동해남부,후포,20210828,우럭,RF,13,4,0.1,0.2,0.2,5,22.9,23.9,24.3,3,24.1,24.9,25.2,5,3.6,6.2,7.7,3,-,5,3.96,보통
